cnote,dispatch_time,dispatch_date,client_name,weight,origin_cluster,to_pincode,trip_id,bp_id,serviceability,ODA,trip_category
2000914620,5/21/2019 6:08,5/21/2019,RETAIL,10,DELT1,421503,862593,BP1487,ODA_1_1,1,NP
2000904276,5/21/2019 6:08,5/21/2019,Chhavi Enterprises,20,JAIT1,421503,862593,BP1487,ODA_1_1,1,NP
1003500162,5/21/2019 6:35,5/21/2019,Mohan Clothing Company pvt ltd,14.62,DELT1,413701,862601,BP1212,ODA_2_2,2,NP
1003405678,5/21/2019 8:06,5/21/2019,COMAC INDIA PVT LTD,28,DELT1,360030,862644,BP1334,ODA_1_1,1,NP
2000578472,5/21/2019 10:12,5/21/2019,RETAIL,180,AMDT1,534275,862649,BP1675,ODA_2_2,2,NP
1003411561,5/21/2019 10:12,5/21/2019,M Junction,15,DELT1,534260,862649,BP1675,ODA_2_2,2,NP
1003142736,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),106.4,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1003142743,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),9,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
2000841006,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),117.05,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
2000841005,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),61.31,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
2000841009,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),46.045,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1003142744,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),14.84,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002760953,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),17,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002760955,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),13,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002760959,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),14,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002760952,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),141.63,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002760954,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),1,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002760973,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),156.86,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002760980,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),10.78,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002760975,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),38.19,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002760967,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),8.83,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002760976,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),38.7,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002760969,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),192.45,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002760986,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),8.84,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002760978,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),9.46,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002760985,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),0.47,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002760979,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),93.73,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002760960,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),94,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002760951,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),87.805,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002760971,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),61.09,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002761000,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),44.95,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002760970,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),110.12,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002760991,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),15.25,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1003142750,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),104,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002760989,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),17.47,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002760999,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),24.8,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002760996,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),40,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002760983,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),35,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002750404,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),6.2,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002750406,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),6.9,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002750405,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),159.42,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002750403,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),26.43,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002918553,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),25.72,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002918554,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),27,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002760994,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),242,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002918560,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),108.45,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002918559,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),40,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002918557,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),53.1,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002918564,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),25.45,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002918563,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),2.21,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002918568,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),94,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002918567,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),22.68,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002918566,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),162.03,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002918574,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),8.1,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002918573,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),6.03,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002918580,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),12.6,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002918578,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),1.47,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002918577,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),22.66,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002918576,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),12.23,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002918587,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),0.48,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002918589,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),28.17,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002918588,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),13.53,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002918582,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),1,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002749574,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),51,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002749587,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),16.709,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002749586,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),3.1,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002749588,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),3,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002749581,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),0.74,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002749596,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),8,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002749572,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),1.36,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
1002749573,5/21/2019 14:23,5/21/2019,Flipkart India Private Ltd. (ZOOM),17,CCUT1,781015,862650,BP1091,ODA_1_1,1,NP
2000850409,5/21/2019 10:13,5/21/2019,White Field Impex,70,BOMT1,534201,862654,BP1675,ODA_2_2,2,NP
1003498106,5/21/2019 10:04,5/21/2019,Safari digital education initiatives pvt. ltd.,900,NOIT1,534447,862656,BP1675,ODA_1_1,1,NP
1003377506,5/21/2019 8:40,5/21/2019,Jet Inks Private Limited,20,MAAT2,396230,862669,BP1339,ODA_1_1,1,NP
2000536728,5/21/2019 8:40,5/21/2019,Vaibhav Plasto Printing & Packaging Pvt Ltd,50,NAGT1,396230,862669,BP1339,ODA_1_1,1,NP
1003206942,5/21/2019 8:40,5/21/2019,K P Manish Global Ingredients Pvt. Ltd,25,BOMT1,396230,862669,BP1339,ODA_1_1,1,NP
1003206943,5/21/2019 8:40,5/21/2019,K P Manish Global Ingredients Pvt. Ltd,25,BOMT1,396230,862669,BP1339,ODA_1_1,1,NP
2000827578,5/21/2019 8:40,5/21/2019,RETAIL,47,IDRT1,396230,862669,BP1339,ODA_1_1,1,NP
8000788655,5/21/2019 8:57,5/21/2019,RETAIL,26,JAIT1,403731,862706,BP1597,ODA_1_1,1,NP
2000879312,5/21/2019 8:57,5/21/2019,DORMA INDIA PRIVATE LIMITED,20,MAAT2,403703,862706,BP1597,ODA_1_1,1,NP
2000877535,5/21/2019 8:48,5/21/2019,RETAIL,190,MAAT2,396001,862709,BP1105,ODA_1_1,1,NP
8000776245,5/21/2019 8:48,5/21/2019,SDPL,68,DELT1,396060,862709,BP1105,ODA_2_2,2,NP
8000776373,5/21/2019 8:48,5/21/2019,SDPL,68,DELT1,396001,862709,BP1105,ODA_1_1,1,NP
8000776374,5/21/2019 8:48,5/21/2019,SDPL,68,DELT1,396125,862709,BP1105,ODA_1_1,1,NP
8000776375,5/21/2019 8:48,5/21/2019,SDPL,68,DELT1,396020,862709,BP1105,ODA_1_1,1,NP
8000776380,5/21/2019 8:48,5/21/2019,SDPL,68,DELT1,396020,862709,BP1105,ODA_1_1,1,NP
2000907371,5/21/2019 8:48,5/21/2019,RETAIL,40,DELT1,396125,862709,BP1105,ODA_1_1,1,NP
1003238559,5/21/2019 8:48,5/21/2019,GRUNDFOS PUMPS,41,AMDT1,396020,862709,BP1105,ODA_1_1,1,NP
1003100971,5/21/2019 8:57,5/21/2019,ACG Pharmapack Pvt. Ltd.,469,PNQT2,403513,862715,BP1426,ODA_1_1,1,NP
2000730792,5/21/2019 8:58,5/21/2019,Suddham Services India Pvt.Ltd.,24,CCUT1,403515,862718,BP1426,ODA_1_1,1,NP
1003336552,5/21/2019 8:58,5/21/2019,Nippon Paints,85,IDRT2,403530,862720,BP1426,ODA_1_1,1,NP
8000776372,5/21/2019 8:40,5/21/2019,SDPL,68,DELT1,396055,862725,BP1332,ODA_1_1,1,NP
8000718180,5/21/2019 8:40,5/21/2019,RETAIL,250,HYDT1,396170,862725,BP1332,ODA_1_1,1,NP
8000801116,5/21/2019 8:59,5/21/2019,SOS  Spacewood Office Solutions,84,BOMT2,441122,862736,BP1169,ODA_1_1,1,NP
2000739812,5/21/2019 8:59,5/21/2019,RETAIL,60,DELT1,441122,862736,BP1169,ODA_1_1,1,NP
1003366314,5/21/2019 9:03,5/21/2019,Penguin Random House India Pvt Ltd,11,NOIT1,403703,862740,BP1597,ODA_1_1,1,NP
1003366325,5/21/2019 9:03,5/21/2019,Penguin Random House India Pvt Ltd,103,NOIT1,403703,862740,BP1597,ODA_1_1,1,NP
1003117677,5/21/2019 9:04,5/21/2019,Vashi Electricals Pvt. Ltd,100,DELT1,403706,862745,BP1597,ODA_1_1,1,NP
1002635145,5/21/2019 9:04,5/21/2019,Kings Safetywear (India) Private Limited,4,BLRT1,403706,862745,BP1597,ODA_1_1,1,NP
1003330287,5/21/2019 8:11,5/21/2019,HAAZTI INTERNATIONAL,40,MAAT2,582101,862764,BP1208,ODA_2_2,2,NP
1003232779,5/21/2019 8:54,5/21/2019,Xseed Education,114,BLRT1,638501,862766,BP1187,ODA_3_5,3,DNP
8000624827,5/21/2019 8:11,5/21/2019,RETAIL,11,BLRT1,587204,862767,BP1208,ODA_3_5,3,DNP
8000624838,5/21/2019 11:10,5/21/2019,RETAIL,55,BLRT1,533255,862772,BP1219,ODA_2_2,2,NP
1003375288,5/21/2019 11:10,5/21/2019,Siemens Healthcare Pvt. Ltd.,540,HYDT1,533201,862772,BP1219,ODA_2_2,2,NP
8000708644,5/21/2019 8:58,5/21/2019,RETAIL,25,AMDT1,403521,862779,BP1426,ODA_1_1,1,NP
8000782815,5/21/2019 8:58,5/21/2019,RETAIL,18,MAAT2,403507,862779,BP1426,ODA_1_1,1,NP
1003071636,5/21/2019 10:04,5/21/2019,Ashok Leyland Ltd,1,DELT1,533294,862789,BP1219,ODA_1_1,1,NP
1003307264,5/21/2019 10:04,5/21/2019,Continental Coffee Pvt Ltd Unit 3,987.2,HYDT1,533440,862789,BP1219,ODA_2_2,2,NP
1003071789,5/21/2019 10:04,5/21/2019,Ashok Leyland Ltd,7,DELT1,533294,862789,BP1219,ODA_1_1,1,NP
1003232719,5/21/2019 10:04,5/21/2019,Xseed Education,74,BLRT1,533001,862789,BP1219,ODA_2_2,2,NP
1003146491,5/21/2019 10:04,5/21/2019,Sleek International Pvt. Ltd.(Zoom),10,BOMT1,533001,862789,BP1219,ODA_2_2,2,NP
1003100954,5/21/2019 10:12,5/21/2019,ACG Pharmapack Pvt. Ltd.,30,PNQT2,781125,862795,BP1091,ODA_1_1,1,NP
1002419283,5/21/2019 10:12,5/21/2019,CAPRIHANS INDIA LIMITED,946,PNQT2,781128,862795,BP1091,ODA_1_1,1,NP
8000631859,5/21/2019 10:12,5/21/2019,Galaxy Office Automation Pvt Ltd,40,BOMT1,781128,862795,BP1091,ODA_1_1,1,NP
1002763472,5/21/2019 10:12,5/21/2019,Prakash Books India Pvt. Ltd.,20,DELT1,781015,862795,BP1091,ODA_1_1,1,NP
2000824679,5/21/2019 10:12,5/21/2019,RETAIL,30,BOMT2,781128,862795,BP1091,ODA_1_1,1,NP
1003227230,5/21/2019 11:41,5/21/2019,CORDOVA PUBLICATIONS PVT.LTD,230,NOIT1,502336,862801,BP1140,ODA_1_1,1,NP
8000679735,5/21/2019 8:18,5/21/2019,White Field Impex,20,BOMT1,413720,862822,BP1212,ODA_2_2,2,NP
1002740144,5/21/2019 8:18,5/21/2019,Dhruv Enterprises,102,DELT1,413718,862833,BP1212,ODA_2_2,2,NP
1003179583,5/21/2019 8:51,5/21/2019,Flax Jay Shree Textiles,1088,CCUT1,396436,862837,BP1146,ODA_1_1,1,NP
1003179528,5/21/2019 8:51,5/21/2019,Flax Jay Shree Textiles,1578,CCUT1,396424,862837,BP1146,ODA_1_1,1,NP
1003298968,5/21/2019 8:51,5/21/2019,Mainetti India Private Ltd,290,MAAT1,396321,862837,BP1146,ODA_2_2,2,NP
1003298975,5/21/2019 8:51,5/21/2019,Mainetti India Private Ltd,75,MAAT1,396321,862837,BP1146,ODA_2_2,2,NP
8000755057,5/21/2019 8:51,5/21/2019,HORIBA India,33,DELT1,396445,862837,BP1146,ODA_1_1,1,NP
2000592598,5/21/2019 8:51,5/21/2019,SRP ENTERPRISE,32,AMDT1,396445,862837,BP1146,ODA_1_1,1,NP
2000784406,5/21/2019 8:55,5/21/2019,RETAIL,3672,GAUT1,638314,862843,BP1187,ODA_2_3,2,NP
1003227951,5/21/2019 8:38,5/21/2019,RETAIL,230,NOIT1,394110,862850,BP1146,ODA_1_1,1,NP
1003166076,5/21/2019 11:58,5/21/2019,L&T Electrical  & Automation,700,LKOT1,533308,862852,BP1219,ODA_1_1,1,NP
1003411570,5/21/2019 11:58,5/21/2019,M Junction,12,DELT1,533341,862852,BP1219,ODA_1_1,1,NP
1003048871,5/21/2019 9:26,5/21/2019,JCB India Limited,130,PNQT2,210427,862859,BP1545,ODA_4_5,4,DNP
1003371819,5/21/2019 9:26,5/21/2019,ITC LTD-KOLKATA,3,DELT1,210427,862859,BP1545,ODA_4_5,4,DNP
1003317729,5/21/2019 9:26,5/21/2019,NAANAL TECHNOLOGIES PVT LTD,7,MAAT1,210201,862859,BP1545,ODA_5_5,5,DNP
8000812365,5/21/2019 9:26,5/21/2019,White Field Impex,7,BOMT1,210001,862859,BP1545,ODA_4_5,4,DNP
8000812353,5/21/2019 9:26,5/21/2019,White Field Impex,7,BOMT1,210001,862859,BP1545,ODA_4_5,4,DNP
1002777188,5/21/2019 9:26,5/21/2019,Radiant X Ways Logistics Pvt Ltd,20,BLRT1,210427,862859,BP1545,ODA_4_5,4,DNP
1003371119,5/21/2019 9:26,5/21/2019,ITC LTD-KOLKATA,3,DELT1,210427,862859,BP1545,ODA_4_5,4,DNP
1003228666,5/21/2019 9:26,5/21/2019,Amanta Healthcare Limited,216.92,AMDT1,210001,862859,BP1545,ODA_4_5,4,DNP
1003228667,5/21/2019 9:26,5/21/2019,Amanta Healthcare Limited,145.08,AMDT1,210001,862859,BP1545,ODA_4_5,4,DNP
1003228685,5/21/2019 9:26,5/21/2019,Amanta Healthcare Limited,144.54,AMDT1,210427,862859,BP1545,ODA_4_5,4,DNP
2000577596,5/21/2019 8:57,5/21/2019,RETAIL,85,CJBT1,495671,862867,BP1252,ODA_3_7,3,DNP
8000643634,5/21/2019 8:57,5/21/2019,RETAIL,42,IDRT1,495663,862867,BP1252,ODA_1_1,1,DNP
6000211970,5/21/2019 8:57,5/21/2019,Hilti India Private Ltd,7.13,NAGT1,495663,862867,BP1252,ODA_1_1,1,DNP
8000788717,5/21/2019 9:37,5/21/2019,RETAIL,20,JAIT1,682002,862868,BP1039,ODA_1_1,1,NP
2000881146,5/21/2019 8:57,5/21/2019,RETAIL,50,JAIT1,495555,862874,BP1252,ODA_1_1,1,NP
2000894076,5/21/2019 8:57,5/21/2019,RETAIL,67,BOMT1,495559,862874,BP1252,ODA_2_2,2,NP
1001121430,5/21/2019 10:23,5/21/2019,SHANTI INTERNATIONAL,1080,NOIT1,603109,862876,BP1596,ODA_1_1,1,NP
1003321130,5/21/2019 8:52,5/21/2019,RETAIL,105,BOMT2,829103,862890,BP1716,ODA_3_5,3,DNP
8000766884,5/21/2019 8:52,5/21/2019,RETAIL,30,BOMT1,835219,862890,BP1716,ODA_1_2,1,DNP
8000835011,5/21/2019 8:52,5/21/2019,RETAIL,270,DELT1,829143,862890,BP1716,ODA_3_5,3,DNP
2000720866,5/21/2019 11:24,5/21/2019,Cochin IKEA,41.5,CJBT1,505402,862893,BP1263,ODA_1_1,1,NP
1003308637,5/21/2019 11:24,5/21/2019,Nipro Medical India Pvt Ltd,53,HYDT1,505301,862893,BP1263,ODA_1_1,1,NP
1003227219,5/21/2019 11:24,5/21/2019,CORDOVA PUBLICATIONS PVT.LTD,3700,NOIT1,505327,862893,BP1263,ODA_1_1,1,NP
1003182421,5/21/2019 11:24,5/21/2019,Go Fashion India (P) Ltd,7,CJBT1,502103,862893,BP1263,ODA_2_2,2,NP
6000432831,5/21/2019 11:24,5/21/2019,Hilti India Private Ltd,5.46,HYDT1,505402,862893,BP1263,ODA_1_1,1,NP
1003239715,5/21/2019 11:24,5/21/2019,Go Fashion India (P) Ltd,3,CJBT1,505326,862893,BP1263,ODA_2_2,2,NP
8000736717,5/21/2019 9:26,5/21/2019,RETAIL,26,BOMT1,206245,862902,BP1545,ODA_5_5,5,DNP
1003372288,5/21/2019 9:26,5/21/2019,ITC LTD-KOLKATA,18,DELT1,206242,862902,BP1545,ODA_5_5,5,DNP
2000861585,5/21/2019 9:26,5/21/2019,RETAIL,160,HYDT1,206245,862902,BP1545,ODA_5_5,5,DNP
8000767451,5/21/2019 9:26,5/21/2019,RETAIL,74,BOMT2,206242,862902,BP1545,ODA_5_5,5,DNP
1002956295,5/21/2019 9:09,5/21/2019,M Junction,20,DELT1,416001,862911,BP1215,ODA_2_2,2,NP
1003071907,5/21/2019 8:46,5/21/2019,Ashok Leyland Ltd,4,DELT1,442001,862932,BP1169,ODA_3_7,3,DNP
8000567991,5/21/2019 8:49,5/21/2019,RETAIL,350,JAIT1,363641,862933,BP1334,ODA_2_2,2,NP
1003403726,5/21/2019 10:16,5/21/2019,YKK INDIA PVT LTD,7.23,DELT1,602001,862938,BP1596,ODA_1_1,1,NP
1003365269,5/21/2019 11:27,5/21/2019,Cona Industries,455,NOIT1,571401,862943,BP1494,ODA_1_1,1,NP
8000708733,5/21/2019 11:27,5/21/2019,RETAIL,25,AMDT1,571101,862943,BP1494,ODA_1_1,1,NP
8000673886,5/21/2019 11:27,5/21/2019,RETAIL,22,BLRT1,571423,862943,BP1494,ODA_2_2,2,NP
8000690633,5/21/2019 11:27,5/21/2019,RETAIL,18,MAAT2,571105,862943,BP1494,ODA_2_2,2,NP
1002846300,5/21/2019 9:20,5/21/2019,C&S ELECTRIC LTD,20,IDRT1,462044,862944,BP1663,ODA_1_1,1,NP
2000145310,5/21/2019 9:14,5/21/2019,RETAIL,550,AMBT1,516503,862957,BP1604,ODA_2_3,2,NP
2000879820,5/21/2019 9:22,5/21/2019,RETAIL,900,MAAT2,444701,862958,BP1702,ODA_1_1,1,NP
8000634934,5/21/2019 9:14,5/21/2019,Jef Techno Solutions Pvt Ltd,150,MAAT1,516434,862959,BP1604,ODA_2_3,2,NP
1003071217,5/21/2019 9:14,5/21/2019,Ashok Leyland Ltd,24,DELT1,516309,862959,BP1604,ODA_2_3,2,NP
1002952582,5/21/2019 12:47,5/21/2019,Chemtex Speciality Limited,148,CCUT1,571302,862960,BP1205,ODA_1_1,1,NP
1003139332,5/21/2019 12:47,5/21/2019,godrej & boyce chennai,5,MAAT2,571301,862960,BP1205,ODA_1_1,1,NP
8000790741,5/21/2019 20:40,5/21/2019,Makita Power Tools India Pvt Ltd,30,BLRT1,516361,862963,BP1604,ODA_4_6,4,DNP
8000554308,5/21/2019 20:40,5/21/2019,Trans Supply Chain,70,BLRT1,516360,862963,BP1604,ODA_2_3,2,DNP
2000894708,5/21/2019 8:57,5/21/2019,White Field Impex,11,BOMT1,577526,862969,BP1628,ODA_2_2,2,NP
2000902111,5/21/2019 9:04,5/21/2019,Schwing Stetter India Private Limtied,95,CCUT1,713362,862970,BP1322,ODA_1_1,1,NP
1003156772,5/21/2019 9:31,5/21/2019,PRISM JOHNSON LIMITED,22,AMBT1,811307,862988,BP1474,ODA_4_5,4,DNP
1002774710,5/21/2019 9:31,5/21/2019,BAZZAR STYLE RETAIL PVT LTD,471,CCUT1,811311,862988,BP1474,ODA_4_5,4,DNP
1002774712,5/21/2019 9:31,5/21/2019,BAZZAR STYLE RETAIL PVT LTD,241,CCUT1,811311,862988,BP1474,ODA_4_5,4,DNP
2000854111,5/21/2019 9:01,5/21/2019,RETAIL,30,IXWT1,276404,862997,BP1384,ODA_1_1,1,NP
1003226670,5/21/2019 9:01,5/21/2019,Venus Valves Industries,70,AMDT1,276001,862997,BP1384,ODA_1_1,1,NP
1002697882,5/21/2019 9:57,5/21/2019,GlaxoSmithKline Consumer Healthcare Limited,81.33,CJBT1,682503,863016,BP1269,ODA_1_1,1,NP
2000640334,5/21/2019 10:06,5/21/2019,IP Cleaning India Pvt.Ltd.,95,PNQT1,828401,863026,BP1279,ODA_1_1,1,NP
1003069688,5/21/2019 9:06,5/21/2019,ETHICS INNOVATIONS PVT. LTD.,9.1,DELT1,476337,863033,BP1256,ODA_6_7,6,DNP
2000834032,5/21/2019 9:35,5/21/2019,RETAIL,12.4,DELT1,410505,863034,BP1067,ODA_2_2,2,NP
1002338805,5/21/2019 9:27,5/21/2019,Super Formulation Pvt Ltd,115,IDRT1,206001,863037,BP1510,ODA_4_5,4,DNP
1003371915,5/21/2019 9:27,5/21/2019,ITC LTD-KOLKATA,13,DELT1,207123,863037,BP1510,ODA_4_5,4,DNP
1003362458,5/21/2019 9:27,5/21/2019,L&T Electrical  & Automation,20,NAGT1,207123,863037,BP1510,ODA_4_5,4,DNP
1003362623,5/21/2019 9:27,5/21/2019,L&T Electrical  & Automation,27,NAGT1,207123,863037,BP1510,ODA_4_5,4,DNP
1002338808,5/21/2019 9:27,5/21/2019,Super Formulation Pvt Ltd,862,IDRT1,207123,863037,BP1510,ODA_4_5,4,DNP
1003232746,5/21/2019 10:49,5/21/2019,Xseed Education,465,BLRT1,639102,863046,BP1709,ODA_2_1,2,NP
8000730850,5/21/2019 9:25,5/21/2019,RETAIL,49,DELT1,627811,863050,BP1460,ODA_2_2,2,NP
8000742281,5/21/2019 11:31,5/21/2019,RETAIL,300,LKOT1,140001,863060,BP1590,ODA_1_1,1,NP
8000835125,5/21/2019 11:31,5/21/2019,RETAIL,49,DELT1,140001,863060,BP1590,ODA_1_1,1,NP
2000690777,5/21/2019 11:31,5/21/2019,Unicom Express and Logistic Services,60,DELT1,140103,863060,BP1590,ODA_1_1,1,NP
1003398606,5/21/2019 11:31,5/21/2019,Nippon Paints,73.5,AMBT1,140103,863060,BP1590,ODA_1_1,1,NP
